_id,student_id,email,first_name,last_name,gender,country,race,age,college,campus,department,enrollment_year,state,courses[0],courses[1],courses[2],courses[3],courses[4],courses[5],courses[6],courses[7],housing,advisor,gpa,graded_course[0],graded_course[1],graded_course[2],graded_course[3],graded_course[4],graded_course[5],graded_course[6],graded_course[7],graded_course[8],graded_course[9],graded_course[10],graded_electives[0],graded_electives[1],graded_electives[2],electives[0],award,scholarship
6654a52ebcd46b0063b0076a,CBA-Imm-Rog807Br,m-Rog807Br@golheights.com,Roger,Bruce,Male,Honduras,Other,29,CBAS,Golden Grove Campus,Immunology,2022,,CBASInt660,CBASInn255,CBASAda449,CBASAnt310,CBASAnt171,CBAST C799,,,GolMonio 2497,goladviCorMic451,3.51,CBASB C472,CBASImm659,CBASAut602,CBASTra321,,,,,,,,CBASImm956,CBASMuc99,,,,
6654a52ebcd46b0063b0076b,CBA-Bio-Jos20659He,Jos20659He@golheights.com,Jose,Henderson,Male,Russia,Indigenous,28,CBAS,Golden Grove Campus,Biomedical Engineering,2020,,,,,,,,,,GolHario 1497,goladviKraBra608,2.45,CBASInt617,CBASBio205,CBASBio501,CBASMed527,CBASBio969,CBASPhy478,CBASTis101,CBASReg656,CBASBio508,CBASBio939,,CBASBio69,CBASNeu640,,,,
6654a52ebcd46b0063b0076c,CHS-The-And22226Di,And22226Di@golheights.com,Andrew,Dickerson,Queer,United States,Indigenous,20,CHSS,Summit Valley Campus,Theater and Dance,2022,Georgia,CHSSInt834,CHSSAct815,CHSSDir587,CHSSPla28,CHSSThe332,CHSSMod160,,,SumTheito630,goladviHofMel153,3.26,CHSSSha439,CHSSMus826,CHSSDan976,CHSSCho762,,,,,,,,CHSSPhy786,CHSSSta144,,,,
6654a52ebcd46b0063b0076d,CBA-Bio-Mon8488Ru,-Mon8488Ru@golheights.com,Monique,Ruiz,Queer,Sweden,Asian,35,CBAS,Golden Grove Campus,Biology,2020,,,,,,,,,,GolAstito728,goladviDunJos465,2.52,CBASInt561,CBASCel85,CBASGen872,CBASEvo889,CBASMol370,CBASPhy167,CBASMic443,CBASImm588,CBASNeu421,CBASDev497,,CBASHum381,CBASEnv501,,,,
6654a52ebcd46b0063b0076e,CHS-Law-Mel6965Wi,-Mel6965Wi@golheights.com,Melissa,Williams,Female,Benin,Other,18,CHSP,Lakeside Vista Campus,Law,2020,,,,,,,,,,LakFroito1007,goladviWalChr312,3.35,CHSPInt595,CHSPCon797,CHSPCri492,CHSPCon842,CHSPTor818,CHSPPro349,CHSPCiv247,CHSPCri542,CHSPLeg603,CHSPEvi102,,CHSPAlt840,CHSPInt447,,,,
6654a52fbcd46b0063b0076f,CHS-Lin-Kat4252Ne,-Kat4252Ne@golheights.com,Katrina,Neal,Female,Syria,Indigenous,17,CHSS,Evergreen Heights Campus,Linguistics,2022,,CHSSInt521,CHSSPho784,CHSSPho144,CHSSMor846,CHSSSyn907,CHSSSem61,,,EveSilito1080,goladviDavLar753,3.3,CHSSPra400,CHSSHis134,CHSSSoc123,CHSSPsy637,,,,,,,,CHSSNeu584,CHSSLan988,,,,
6654a52fbcd46b0063b00770,CBA-Onc-Tho2436Pa,-Tho2436Pa@golheights.com,Thomas,Parker,Male,United States,Black-African,34,CBAS,Evergreen Heights Campus,Oncology,2023,Kentucky,CBASInt811,CBASCan621,CBASCan499,CBASMol167,CBASCli665,CBASSur532,CBASMed659,CBASRad876,EveCedito948,goladviBroAll624,1.64,CBASPed44,CBASGyn295,,,,,,,,,,CBASHem55,,,CBASPal44,,
6654a52fbcd46b0063b00771,CBA-Met-Bra16013No,Bra16013No@golheights.com,Brandy,Norton,Female,United States,Black-African,31,CBAS,Lakeside Vista Campus,Meteorology,2023,Oklahoma,CBASInt4,CBASAtm855,CBASSyn37,CBASCli375,CBASTro113,CBASWea849,CBASAtm473,CBASRem75,LakTheito597,goladviHalSte364,3.55,CBASMes795,CBASSat931,,,,,,,,,,CBASAir284,,,CBASBou117,,
6654a52fbcd46b0063b00772,CHS-Pol-Jon10848Wa,Jon10848Wa@golheights.com,Jonathan,Walker,Male,United States,White,28,CHSP,Evergreen Heights Campus,Political Science,2020,North Carolina,,,,,,,,,EveOakito1098,goladviGeoChr923,2.82,CHSPInt207,CHSPCom959,CHSPInt324,CHSPPol931,CHSPPub201,CHSPAme534,CHSPRes135,CHSPPol829,CHSPPol93,CHSPGlo832,,CHSPCon784,CHSPPol2,,,,
6654a52fbcd46b0063b00773,CBA-Bio-Tin21904Do,Tin21904Do@golheights.com,Tina,Doyle,Female,Canada,Indigenous,19,CBAS,Evergreen Heights Campus,Biomedical Engineering,2021,,CBASTis101,CBASReg656,CBASBio508,CBASBio939,,,,,EveMonio 2497,goladviReeJor920,1.92,CBASInt617,CBASBio205,CBASBio501,CBASMed527,CBASBio969,CBASPhy478,,,,,,CBASReh629,CBASBio69,,,,
6654a52fbcd46b0063b00774,CBA-Mat-Kev24578Po,Kev24578Po@golheights.com,Kevin,Pope,Male,United States,Asian,19,CBAS,Golden Grove Campus,Materials Science,2021,Nebraska,CBASCer832,CBASMet73,CBASNan534,CBASCom158,,,,,GolJolito501,goladviStaFel365,2.4,CBASInt109,CBASCry912,CBASMec941,CBASEle131,CBASThe251,CBASPol436,,,,,,CBASBio95,CBASMat957,,,,
6654a52fbcd46b0063b00775,CBE-Mar-Eri11500Lo,Eri11500Lo@golheights.com,Eric,Lopez,Male,United States,Indigenous,28,CBE,Lakeside Vista Campus,Marketing,2021,New Hampshire,CBESoc409,CBEAdv753,CBESal934,CBERet861,,,,,LakFroito1007,goladviMarChr333,3.19,CBEInt885,CBECon875,CBEMar277,CBEMar988,CBEBra448,CBEDig4,,,,,,CBEStr913,CBEE-c82,,,,
6654a530bcd46b0063b00776,CBA-Ind-Ang12209Po,Ang12209Po@golheights.com,Angela,Powell,Female,United States,Other,28,CBAS,Golden Grove Campus,Industrial Engineering,2022,Texas,CBASOpe643,CBASSup205,CBASPro554,CBASQua207,CBASFac461,CBASLea208,,,GolCosito692,goladviMerAnn754,3.07,CBASSix532,CBASHum896,CBASPro380,CBASEng228,,,,,,,,CBASSim311,CBASTot843,,,,
6654a530bcd46b0063b00777,CBA-Bio-Ama3653Wr,-Ama3653Wr@golheights.com,Amanda,Wright,Queer,Denmark,Indigenous,19,CBAS,Golden Grove Campus,Biomedical Engineering,2023,,CBASInt617,CBASBio205,CBASBio501,CBASMed527,CBASBio969,CBASPhy478,CBASTis101,CBASReg656,GolCosito692,goladviRomSus187,2.79,CBASBio508,CBASBio939,,,,,,,,,,CBASBio69,,,CBASDru206,,
6654a530bcd46b0063b00778,CHS-Soc-Lis1016Go,-Lis1016Go@golheights.com,Lisa,Gomez,Queer,United States,Black-African,19,CHSP,Evergreen Heights Campus,Social Work,2020,Washington,,,,,,,,,EveChaio 2398,goladviDavLar753,3.05,CHSPInt94,CHSPSoc258,CHSPHum772,CHSPSoc286,CHSPCou803,CHSPChi666,CHSPMen793,CHSPFam250,CHSPSoc290,CHSPCom824,,CHSPSoc942,CHSPCri443,,,,
6654a530bcd46b0063b00779,CBA-Ast-And3364Ki,-And3364Ki@golheights.com,Andrew,Kirby,Male,Ecuador,Indigenous,25,CBAS,Lakeside Vista Campus,Astrophysics,2022,,CBASSte31,CBASGal868,CBASCos247,CBASExt907,CBASHig424,CBASBla783,,,LakRosio 2400,goladviFisLin432,3.52,CBASGal266,CBASCos529,CBASInt571,CBASObs676,,,,,,,,CBASAst950,CBASCos475,,,,
6654a530bcd46b0063b0077a,CHS-His-Jam12224Mi,Jam12224Mi@golheights.com,James,Michael,Male,United States,White,22,CHSS,Summit Valley Campus,History,2021,West Virginia,CHSSAme250,CHSSAsi674,CHSSAfr62,CHSSLat811,,,,,SumIndito1088,goladviHawNat913,2.78,CHSSInt309,CHSSAnc654,CHSSMed278,CHSSEar704,CHSSMod100,CHSSEur949,,,,,,CHSSPub102,CHSSMil106,,,,
6654a530bcd46b0063b0077b,CBA-Ani-Den19774Ru,Den19774Ru@golheights.com,Denise,Ruiz,Queer,Micronesia,Indigenous,24,CBAS,Summit Valley Campus,Animal Science,2020,,,,,,,,,,SumHonito1429,goladviAllLyn651,3.03,CBASInt27,CBASAni995,CBASAni778,CBASAni614,CBASLiv820,CBASPou172,CBASMea697,CBASAni387,CBASRep515,CBASVet72,,CBASAqu279,CBASRan142,,,,
6654a531bcd46b0063b0077c,CHS-Nut-Lau18155Os,Lau18155Os@golheights.com,Lauren,Osborn,Female,Cambodia,Other,30,CHSP,Lakeside Vista Campus,Nutrition,2021,,CHSPNut782,CHSPNut394,CHSPSpo605,CHSPNut570,,,,,LakJoeio 2407,goladviMonVic45,2.4,CHSPInt994,CHSPHum776,CHSPNut696,CHSPNut425,CHSPCom195,CHSPCli665,,,,,,CHSPPub196,CHSPNut503,,,,
6654a531bcd46b0063b0077d,CHS-Fil-Jos4108La,-Jos4108La@golheights.com,Joshua,Lane,Queer,United States,Other,20,CHSS,Lakeside Vista Campus,Film Studies,2022,Kansas,CHSSInt322,CHSSFil617,CHSSFil193,CHSSCin431,CHSSFil932,CHSSScr834,,,LakSunio 1362,goladviLanTam635,3.57,CHSSDoc975,CHSSExp662,CHSSGen649,CHSSWor99,,,,,,,,CHSSAfr997,CHSSAsi234,,,,
6654a531bcd46b0063b0077e,CBA-Gen-Jul15241De,Jul15241De@golheights.com,Julia,Delgado,Female,Maldives,White,28,CBAS,Evergreen Heights Campus,Genetics,2023,,CBASInt762,CBASMol827,CBASPop11,CBASGen463,CBASEpi473,CBASHum229,CBASMed287,CBASEvo745,EveCloito846,goladviCobJos94,2.07,CBASMic612,CBASQua660,,,,,,,,,,CBASCom485,,,CBASGen567,,
6654a531bcd46b0063b0077f,CHS-Phi-Chr3844Sn,-Chr3844Sn@golheights.com,Christopher,Snow,Queer,Zambia,Black-African,34,CHSS,Evergreen Heights Campus,Philosophy,2020,,,,,,,,,,EveRivito626,goladviSmiAle874,1.95,CHSSInt77,CHSSAnc448,CHSSMed881,CHSSMod119,CHSSCon863,CHSSEth736,CHSSMet235,CHSSEpi783,CHSSLog768,CHSSPhi343,,CHSSAes332,CHSSPhi420,,,,
6654a531bcd46b0063b00780,CBA-Mat-Ale1378Gu,-Ale1378Gu@golheights.com,Alexis,Guzman,Queer,United States,Other,34,CBAS,Lakeside Vista Campus,Mathematics,2020,South Dakota,,,,,,,,,LakMonio 2270,goladviLanTam635,2.38,CBASCal111,CBASLin262,CBASDif468,CBASRea998,CBASCom73,CBASNum230,CBASDis65,CBASPro746,CBASSta81,CBASGra521,,CBASMat971,CBASTop404,,,,
6654a531bcd46b0063b00781,CBE-Int-Kat24650Hi,Kat24650Hi@golheights.com,Kathy,Hill,Queer,United States,White,32,CBE,Lakeside Vista Campus,International Relations,2020,California,,,,,,,,,LakLulito885,goladviGonDan943,2.54,CBEInt692,CBEInt800,CBEInt230,CBEDip940,CBEInt227,CBEHum531,CBEGlo151,CBECon696,CBEFor453,CBECom982,,CBEEnv942,CBEMig22,,,,
6654a532bcd46b0063b00782,CBA-Ani-Kei16196Da,Kei16196Da@golheights.com,Keith,Davila,Male,United States,Asian,33,CBAS,Golden Grove Campus,Animal Science,2020,Maine,,,,,,,,,GolMooito625,goladviSmiJos852,2.46,CBASInt27,CBASAni995,CBASAni778,CBASAni614,CBASLiv820,CBASPou172,CBASMea697,CBASAni387,CBASRep515,CBASVet72,,CBASAni123,CBASRan142,,,,
6654a532bcd46b0063b00783,CBA-Pha-Ste21602Jo,Ste21602Jo@golheights.com,Stephen,Johnston,Male,United States,Other,20,CBAS,Lakeside Vista Campus,Pharmacology,2020,Rhode Island,,,,,,,,,LakRobito859,goladviSanMar172,3.22,CBASInt942,CBASPha725,CBASPha448,CBASDru135,CBASDru217,CBASCli655,CBASNeu401,CBASCar379,CBASPha391,CBASTox518,,CBASCan998,CBASPha283,,,,
6654a532bcd46b0063b00784,CBA-Bio-Tim24970Mi,Tim24970Mi@golheights.com,Timothy,Miller,Queer,United States,Other,29,CBAS,Lakeside Vista Campus,Biology,2020,Maryland,,,,,,,,,LakRobito859,goladviGonDan943,3.14,CBASInt561,CBASCel85,CBASGen872,CBASEvo889,CBASMol370,CBASPhy167,CBASMic443,CBASImm588,CBASNeu421,CBASDev497,,CBASBio394,CBASEnv501,,,,
6654a532bcd46b0063b00785,CHS-Psy-Jes18874Al,Jes18874Al@golheights.com,Jessica,Allen,Female,United States,White,20,CHSS,Golden Grove Campus,Psychology,2021,North Carolina,CHSSPer948,CHSSCli688,CHSSInd768,CHSSHea268,,,,,GolTheito602,goladviWooMel434,2.45,CHSSInt576,CHSSDev287,CHSSAbn324,CHSSSoc212,CHSSCog278,CHSSBio465,,,,,,CHSSPsy485,CHSSCou36,,,,
6654a532bcd46b0063b00786,CBE-Acc-Ste15573Jo,Ste15573Jo@golheights.com,Steven,Jones,Male,United States,Asian,19,CBE,Evergreen Heights Campus,Accounting,2020,Colorado,,,,,,,,,EvePinito1180,goladviBroTho708,2.61,CBEInt391,CBEFin992,CBEMan794,CBECos1,CBEAud523,CBETax165,CBEAdv377,CBEFor49,CBEGov780,CBEInt298,,CBEEth515,CBEEnv484,,,,
6654a532bcd46b0063b00787,CBA-Rad-Jos2938Co,-Jos2938Co@golheights.com,Joshua,Cook,Male,United States,Other,21,CBAS,Summit Valley Campus,Radiology,2023,Washington,CBASInt184,CBASRad404,CBASRad943,CBASMed470,CBASX-r328,CBASCom158,CBASMag635,CBASUlt200,SumYroio 1595,goladviWalGin342,2.85,CBASNuc30,CBASInt965,,,,,,,,,,CBASAbd297,,,CBASCar820,,
6654a532bcd46b0063b00788,CBA-Che-Den1027Jo,-Den1027Jo@golheights.com,Denise,Johnson,Female,United States,Asian,29,CBAS,Lakeside Vista Campus,Chemical Engineering,2021,Oregon,CBASPol153,CBASBio135,CBASPet20,CBASFoo699,,,,,LakPerito629,goladviNewWil667,2.42,CBASMat889,CBASChe326,CBASTra294,CBASChe664,CBASPro880,CBASSep487,,,,,,CBASChe180,CBASCat127,,,,
6654a533bcd46b0063b00789,CBA-Civ-Chr20276Du,Chr20276Du@golheights.com,Christopher,Duncan,Queer,United States,Black-African,17,CBAS,Lakeside Vista Campus,Civil Engineering,2020,Massachusetts,,,,,,,,,LakLulito885,goladviDavKim621,2.24,CBASSta324,CBASStr864,CBASRei397,CBASSte594,CBASGeo47,CBASFou805,CBASTra928,CBASHyd712,CBASEnv579,CBASCon771,,CBASFin873,CBASSur38,,,,
6654a533bcd46b0063b0078a,CBE-Eco-Kim8342Tr,-Kim8342Tr@golheights.com,Kimberly,Tran,Queer,United States,Asian,32,CBE,Summit Valley Campus,Economics,2022,Vermont,CBEInt350,CBEMic830,CBEMac825,CBEEco325,CBEInt138,CBELab712,,,SumIndito1088,goladviHawNat913,2.82,CBEDev701,CBEEnv509,CBEHea392,CBEPub868,,,,,,,,CBEUrb218,CBEBeh426,,,,
6654a533bcd46b0063b0078b,CBA-Ane-Aar6329Ro,-Aar6329Ro@golheights.com,Aaron,Romero,Male,United States,White,34,CBAS,Golden Grove Campus,Anesthesiology,2020,Kentucky,,,,,,,,,GolPepito1132,goladviKinKev767,2.04,CBASInt946,CBASGen99,CBASReg138,CBASObs895,CBASPed920,CBASCar94,CBASNeu905,CBASAmb945,CBASCri570,CBASPai526,,CBASPre219,CBASInt569,,,,
6654a533bcd46b0063b0078c,CBA-Mar-Mat13343Ma,Mat13343Ma@golheights.com,Matthew,Matthews,Male,United States,Asian,30,CBAS,Evergreen Heights Campus,Marine Biology,2022,New Hampshire,CBASInt156,CBASMar232,CBASOce792,CBASMar799,CBASMar287,CBASMar111,,,EveCasio 1534,goladviCurEdg44,2.28,CBASMar772,CBASMar350,CBASMar260,CBASCor723,,,,,,,,CBASMar567,CBASEst520,,,,
6654a533bcd46b0063b0078d,CBA-Der-Jas23814Re,Jas23814Re@golheights.com,Jason,Reynolds,Male,United States,White,22,CBAS,Summit Valley Campus,Dermatology,2022,Virginia,CBASInt700,CBASSki433,CBASDer901,CBASDer260,CBASCos963,CBASMed896,,,SumLotito1291,goladviSchTif437,1.95,CBASPed919,CBASDer821,CBASDer774,CBASDer394,,,,,,,,CBASDer731,CBASDer336,,,,
6654a533bcd46b0063b0078e,CHS-Nur-Jac6008Ju,-Jac6008Ju@golheights.com,Jacqueline,Juarez,Queer,United States,Indigenous,35,CHSP,Golden Grove Campus,Nursing,2021,Pennsylvania,CHSPPsy942,CHSPCom747,CHSPGer144,CHSPNur51,,,,,GolTheio 1442,goladviAreGra294,2.45,CHSPInt909,CHSPNur317,CHSPHea449,CHSPMed814,CHSPPed558,CHSPMat360,,,,,,CHSPPha936,CHSPPal504,,,,
6654a534bcd46b0063b0078f,CHS-Nut-Gar8142Wa,-Gar8142Wa@golheights.com,Garrett,Waters,Male,Myanmar,Other,23,CHSP,Summit Valley Campus,Nutrition,2020,,,,,,,,,,SumTheito592,goladviWonJes16,2.6,CHSPInt994,CHSPHum776,CHSPNut696,CHSPNut425,CHSPCom195,CHSPCli665,CHSPNut782,CHSPNut394,CHSPSpo605,CHSPNut570,,CHSPMat227,CHSPGlo577,,,,
6654a534bcd46b0063b00790,CBA-Arc-Nat22632Pe,Nat22632Pe@golheights.com,Nathan,Perez,Male,Comoros,Indigenous,21,CBAS,Summit Valley Campus,Architecture,2020,,,,,,,,,,SumYroio 1595,goladviLopCou266,2.76,CBASInt620,CBASArc63,CBASArc112,CBASBui871,CBASArc834,CBASStr615,CBASEnv612,CBASDig872,CBASSus876,CBASInt546,,CBASLan49,CBASBui801,,,,
6654a534bcd46b0063b00791,CBA-Mec-Cou24808Ji,Cou24808Ji@golheights.com,Courtney,Jimenez,Female,Belarus,Indigenous,16,CBAS,Summit Valley Campus,Mechanical Engineering,2022,,CBASSta701,CBASDyn849,CBASMec695,CBASFlu108,CBASThe178,CBASHea742,,,SumBerito1026,goladviBolJoh842,2.04,CBASMac812,CBASMat417,CBASFin811,CBASMan199,,,,,,,,CBASMec266,CBASRob612,,,,
6654a534bcd46b0063b00792,CBA-Bio-Joh6257An,-Joh6257An@golheights.com,John,Anderson,Male,United States,Indigenous,17,CBAS,Evergreen Heights Campus,Biochemistry,2020,Georgia,,,,,,,,,EveSilito1080,goladviLowBra748,2.34,CBASInt585,CBASPro611,CBASBio608,CBASMet784,CBASLip854,CBASCar248,CBASNuc704,CBASGen628,CBASMol598,CBASBio11,,CBASMed365,CBASBio704,,,,
6654a534bcd46b0063b00793,CHS-Vet-Mic4870Sa,-Mic4870Sa@golheights.com,Michelle,Salinas,Female,United States,White,27,CHSP,Evergreen Heights Campus,Veterinary Medicine,2023,Nebraska,CHSPInt976,CHSPAna32,CHSPVet789,CHSPVet988,CHSPVet441,CHSPCli869,CHSPVet949,CHSPVet954,EveRivito626,goladviPalWal576,3.83,CHSPVet81,CHSPVet693,,,,,,,,,,CHSPExo253,,,CHSPEqu908,,
6654a534bcd46b0063b00794,CHS-Ant-Jes8027He,-Jes8027He@golheights.com,Jessica,Hernandez,Female,United States,Black-African,22,CHSS,Summit Valley Campus,Anthropology,2021,Oregon,CHSSMed192,CHSSVis981,CHSSEnv258,CHSSAnt876,,,,,SumAffito741,goladviBlaAma392,2.62,CHSSInt510,CHSSCul690,CHSSBio450,CHSSArc664,CHSSLin460,CHSSApp398,,,,,,CHSSPol62,CHSSEco722,,,,
6654a534bcd46b0063b00795,CHS-Edu-Mar1676Co,-Mar1676Co@golheights.com,Mary,Collins,Female,United States,Black-African,29,CHSP,Golden Grove Campus,Education,2020,Georgia,,,,,,,,,GolMooito625,goladviBraJac982,2.63,CHSPInt917,CHSPEdu701,CHSPCur241,CHSPTea69,CHSPAss76,CHSPCla256,CHSPSpe797,CHSPEdu265,CHSPLan891,CHSPCul127,,CHSPChi425,CHSPEdu750,,,,
6654a535bcd46b0063b00796,CBA-Imm-Ben8704Wa,-Ben8704Wa@golheights.com,Benjamin,Ward,Male,United States,Other,29,CBAS,Evergreen Heights Campus,Immunology,2020,Wyoming,,,,,,,,,EveCloito846,goladviCraKev761,2.84,CBASInt660,CBASInn255,CBASAda449,CBASAnt310,CBASAnt171,CBAST C799,CBASB C472,CBASImm659,CBASAut602,CBASTra321,,CBASVac897,CBASImm956,,,,
6654a535bcd46b0063b00797,CBA-Mat-Car7899Th,-Car7899Th@golheights.com,Carlos,Thomas,Male,Cameroon,Asian,19,CBAS,Golden Grove Campus,Materials Science,2021,,CBASCer832,CBASMet73,CBASNan534,CBASCom158,,,,,GolTheio 1442,goladviMerAnn754,3.42,CBASInt109,CBASCry912,CBASMec941,CBASEle131,CBASThe251,CBASPol436,,,,,,CBASMat957,CBASMat659,,,,
6654a535bcd46b0063b00798,CBA-Neu-Mic23766Ma,Mic23766Ma@golheights.com,Michele,Macias,Queer,United States,Indigenous,19,CBAS,Evergreen Heights Campus,Neurology,2022,New York,CBASInt680,CBASNeu49,CBASNeu611,CBASNeu588,CBASNeu285,CBASDev321,,,EveJoeio 2101,goladviSimAma14,2.21,CBASSen139,CBASMot205,CBASNeu487,CBASNeu322,,,,,,,,CBASNeu646,CBASNeu323,,,,
6654a535bcd46b0063b00799,CBA-Imm-Eri23335Ca,Eri23335Ca@golheights.com,Erik,Cantrell,Male,Ecuador,White,32,CBAS,Lakeside Vista Campus,Immunology,2023,,CBASInt660,CBASInn255,CBASAda449,CBASAnt310,CBASAnt171,CBAST C799,CBASB C472,CBASImm659,LakDafito1118,goladviSchJes621,2.6,CBASAut602,CBASTra321,,,,,,,,,,CBASVac897,,,CBASMuc99,,
6654a535bcd46b0063b0079a,CBA-Bio-Lor8966Tr,-Lor8966Tr@golheights.com,Lori,Trujillo,Queer,United States,Asian,34,CBAS,Evergreen Heights Campus,Biochemistry,2020,Michigan,,,,,,,,,EveAmbito1014,goladviHerBri198,2.19,CBASInt585,CBASPro611,CBASBio608,CBASMet784,CBASLip854,CBASCar248,CBASNuc704,CBASGen628,CBASMol598,CBASBio11,,CBASStr900,CBASBio704,,,,
6654a535bcd46b0063b0079b,CBA-Mar-Hea23670Fo,Hea23670Fo@golheights.com,Heather,Ford,Female,South Africa,Asian,29,CBAS,Lakeside Vista Campus,Marine Biology,2021,,CBASMar772,CBASMar350,CBASMar260,CBASCor723,,,,,LakPerito629,goladviMonVic45,2.41,CBASInt156,CBASMar232,CBASOce792,CBASMar799,CBASMar287,CBASMar111,,,,,,CBASMar567,CBASPol455,,,,
6654a536bcd46b0063b0079c,CBA-Pat-Fel2113Co,-Fel2113Co@golheights.com,Felicia,Coleman,Female,United States,Black-African,30,CBAS,Evergreen Heights Campus,Pathology,2023,Montana,CBASInt156,CBASGen954,CBASSys701,CBASCel224,CBASMol28,CBASCli3,CBASAna639,CBASHem917,EveCasio 1534,goladviJonTim804,2.85,CBASNeu445,CBASDer588,,,,,,,,,,CBASOnc804,,,CBASFor574,,
6654a536bcd46b0063b0079d,CBA-Onc-Sta11795Cr,Sta11795Cr@golheights.com,Stacey,Crane,Queer,Australia,White,25,CBAS,Golden Grove Campus,Oncology,2023,,CBASInt811,CBASCan621,CBASCan499,CBASMol167,CBASCli665,CBASSur532,CBASMed659,CBASRad876,GolChaio 2159,goladviWooMel434,2.98,CBASPed44,CBASGyn295,,,,,,,,,,CBASExp282,,,CBASPal44,,
6654a536bcd46b0063b0079e,CBA-Mat-Jas16133Wh,Jas16133Wh@golheights.com,Jason,Whitaker,Male,Japan,Asian,17,CBAS,Lakeside Vista Campus,Mathematics,2021,,CBASDis65,CBASPro746,CBASSta81,CBASGra521,,,,,LakAurito982,goladviHalAsh481,3.14,CBASCal111,CBASLin262,CBASDif468,CBASRea998,CBASCom73,CBASNum230,,,,,,CBASMat231,CBASFun531,,,,
6654a536bcd46b0063b0079f,CBA-Che-Sco14013Lo,Sco14013Lo@golheights.com,Scott,Lopez,Male,United States,Black-African,34,CBAS,Lakeside Vista Campus,Chemical Engineering,2022,Virginia,CBASMat889,CBASChe326,CBASTra294,CBASChe664,CBASPro880,CBASSep487,,,LakSunio 1362,goladviMonVic45,2.35,CBASPol153,CBASBio135,CBASPet20,CBASFoo699,,,,,,,,CBASCat127,CBASPro622,,,,
6654a536bcd46b0063b007a0,CHS-Psy-Jam5235Ta,-Jam5235Ta@golheights.com,James,Tate,Male,China,Indigenous,26,CHSS,Lakeside Vista Campus,Psychology,2020,,,,,,,,,,LakPerito629,goladviHalAsh481,2.61,CHSSInt576,CHSSDev287,CHSSAbn324,CHSSSoc212,CHSSCog278,CHSSBio465,CHSSPer948,CHSSCli688,CHSSInd768,CHSSHea268,,CHSSFor527,CHSSPos956,,,,
6654a536bcd46b0063b007a1,CBA-Obs-Dan579We,s-Dan579We@golheights.com,Daniel,Welch,Queer,United States,Black-African,23,CBAS,Lakeside Vista Campus,Obstetrics and Gynecology,2023,Connecticut,CBASInt838,CBASObs804,CBASPre703,CBASMat233,CBASObs385,CBASHig784,CBASLab742,CBASPos558,LakTheito597,goladviJohLyd992,4,CBASGyn854,CBASGyn336,,,,,,,,,,CBASFem945,,,CBASFam484,Leadership,Underrepresented Minority
6654a536bcd46b0063b007a2,CHS-Mus-Jus12883Wi,Jus12883Wi@golheights.com,Justin,Williams,Male,United States,White,18,CHSS,Lakeside Vista Campus,Music,2022,Washington,CHSSInt27,CHSSMus536,CHSSWor960,CHSSCla412,CHSSJaz104,,,,LakStaio 1491,goladviBurCol498,1.85,CHSSPop192,CHSSMus505,CHSSMus517,CHSSEth331,,,,,,,,CHSSCon979,CHSSMus671,,,,
6654a537bcd46b0063b007a3,CHS-Soc-Kat17499Ph,Kat17499Ph@golheights.com,Kathryn,Phillips,Queer,United States,Black-African,31,CHSS,Golden Grove Campus,Sociology,2021,Kentucky,CHSSSoc213,CHSSFam19,CHSSUrb600,CHSSGlo71,,,,,GolQuiito1103,goladviAreGra294,2.04,CHSSInt607,CHSSSoc558,CHSSRes404,CHSSCul337,CHSSGen514,CHSSRac962,,,,,,CHSSSoc717,CHSSSoc459,,,,
6654a537bcd46b0063b007a4,CBA-Sur-Rog3694Pr,-Rog3694Pr@golheights.com,Roger,Price,Queer,Paraguay,Other,27,CBAS,Golden Grove Campus,Surgery,2021,,CBASVas287,CBASPed388,CBASTra626,CBASTra137,,,,,GolTheito602,goladviWooMel434,2.22,CBASInt618,CBASGen342,CBASOrt150,CBASNeu599,CBASCar919,CBASPla716,,,,,,CBASUro627,CBASCol296,,,,
6654a537bcd46b0063b007a5,CHS-Eng-Jam8249Ho,-Jam8249Ho@golheights.com,James,Holloway,Male,United States,Asian,21,CHSS,Evergreen Heights Campus,English,2021,Kansas,CHSSEnl328,CHSSRom114,CHSSVic965,CHSSMod197,,,,,EveRivito626,goladviManJon874,2.32,CHSSInt738,CHSSBri727,CHSSAme332,CHSSWor994,CHSSMed642,CHSSRen368,,,,,,CHSSLit794,CHSSSha252,,,,
6654a537bcd46b0063b007a6,CBE-Eco-Mic2838Pa,-Mic2838Pa@golheights.com,Michelle,Payne,Female,Saudi Arabia,Asian,34,CBE,Evergreen Heights Campus,Economics,2023,,CBEInt350,CBEMic830,CBEMac825,CBEEco325,CBEInt138,CBELab712,CBEDev701,CBEEnv509,EveBirito1265,goladviSteEli681,0.43,CBEHea392,CBEPub868,,,,,,,,,,CBEGam349,,,CBEBeh426,,
6654a537bcd46b0063b007a7,CBA-Ast-Dan14960Sm,Dan14960Sm@golheights.com,Daniel,Smith,Male,Switzerland,Asian,16,CBAS,Evergreen Heights Campus,Astrophysics,2023,,CBASSte31,CBASGal868,CBASCos247,CBASExt907,CBASHig424,CBASBla783,CBASGal266,CBASCos529,EveWilito838,goladviBonEli794,1.72,CBASInt571,CBASObs676,,,,,,,,,,CBASCos475,,,CBASAst372,,
